topology,scenario,k,delay,method,mean_mlu,p95_mlu,peak_mlu,overload_0p7,overload_0p9,mean_disturb,mean_decision_ms,delta_mean_pct,delta_p95_pct,delta_peak_pct,delta_overload_0p7,delta_overload_0p9,delta_disturb_pct,n_steps
vtlwavenet2011,flash_crowd,5,2,reactive,11270.659234,14380.183284,14809.729848,30,9,0.001827,104.71,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,5,2,predictive,11322.471085,14515.297783,14878.623110,29,9,0.000202,148.05,+0.460,+0.940,+0.465,-1,0,-88.939,51
vtlwavenet2011,flash_crowd,5,2,oracle,11322.471085,14515.297783,14878.623110,29,9,0.000199,145.27,+0.460,+0.940,+0.465,-1,0,-89.080,51
vtlwavenet2011,flash_crowd,10,0,reactive,11319.105026,14638.558255,14881.942584,28,10,0.003096,106.21,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,10,0,predictive,11399.189970,14782.612342,15000.410742,27,10,0.000473,145.28,+0.708,+0.984,+0.796,-1,0,-84.714,51
vtlwavenet2011,flash_crowd,10,0,oracle,11399.189970,14782.612342,15000.410742,27,10,0.000473,144.96,+0.708,+0.984,+0.796,-1,0,-84.714,51
vtlwavenet2011,flash_crowd,10,1,reactive,11271.706346,14498.429014,14748.398543,29,9,0.003096,105.16,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,10,1,predictive,11348.216584,14659.991084,14878.623110,29,10,0.000483,148.74,+0.679,+1.114,+0.883,0,1,-84.413,51
vtlwavenet2011,flash_crowd,10,1,oracle,11348.216584,14659.991084,14878.623110,29,10,0.000498,144.78,+0.679,+1.114,+0.883,0,1,-83.909,51
vtlwavenet2011,flash_crowd,10,2,reactive,11229.800754,14347.035256,14748.398543,30,8,0.003096,105.40,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,10,2,predictive,11306.169177,14515.297783,14878.623110,29,9,0.000483,149.02,+0.680,+1.173,+0.883,-1,1,-84.413,51
vtlwavenet2011,flash_crowd,10,2,oracle,11305.455113,14515.297783,14878.623110,29,9,0.000541,145.03,+0.674,+1.173,+0.883,-1,1,-82.511,51
vtlwavenet2011,flash_crowd,20,0,reactive,11274.101052,14560.509723,14829.575579,28,10,0.005520,106.41,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,20,0,predictive,11350.800251,14679.915632,14904.797943,27,10,0.000697,145.97,+0.680,+0.820,+0.507,-1,0,-87.368,51
vtlwavenet2011,flash_crowd,20,0,oracle,11350.800251,14679.915632,14904.797943,27,10,0.000700,146.59,+0.680,+0.820,+0.507,-1,0,-87.310,51
vtlwavenet2011,flash_crowd,20,1,reactive,11231.453562,14418.065603,14696.470314,30,10,0.005520,106.43,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,20,1,predictive,11299.177371,14545.795785,14781.133760,29,10,0.000669,149.90,+0.603,+0.886,+0.576,-1,0,-87.881,51
vtlwavenet2011,flash_crowd,20,1,oracle,11299.969683,14545.795785,14781.133760,29,10,0.000703,145.76,+0.610,+0.886,+0.576,-1,0,-87.261,51
vtlwavenet2011,flash_crowd,20,2,reactive,11190.105243,14262.201677,14696.470314,30,9,0.005520,107.49,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,20,2,predictive,11257.149902,14399.391912,14781.133760,29,9,0.000670,151.47,+0.599,+0.962,+0.576,-1,0,-87.870,51
vtlwavenet2011,flash_crowd,20,2,oracle,11258.656998,14419.424436,14781.133760,29,9,0.000773,146.58,+0.613,+1.102,+0.576,-1,0,-85.997,51
vtlwavenet2011,flash_crowd,40,0,reactive,11247.213217,14497.337916,14780.226602,28,10,0.009899,109.44,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,40,0,predictive,11290.713840,14635.303305,14850.125204,27,10,0.001402,148.12,+0.387,+0.952,+0.473,-1,0,-85.834,51
vtlwavenet2011,flash_crowd,40,0,oracle,11290.672562,14635.303305,14850.125204,27,10,0.001389,148.15,+0.386,+0.952,+0.473,-1,0,-85.972,51
vtlwavenet2011,flash_crowd,40,1,reactive,11211.452273,14418.955102,14634.423955,30,10,0.009899,109.18,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,40,1,predictive,11240.836373,14493.378959,14731.874883,29,10,0.001415,152.50,+0.262,+0.516,+0.666,-1,0,-85.702,51
vtlwavenet2011,flash_crowd,40,1,oracle,11240.171156,14493.378959,14731.874883,29,10,0.001440,148.24,+0.256,+0.516,+0.666,-1,0,-85.458,51
vtlwavenet2011,flash_crowd,40,2,reactive,11171.582409,14264.138340,14633.642891,30,9,0.009899,109.28,+0.000,+0.000,+0.000,0,0,+0.000,51
vtlwavenet2011,flash_crowd,40,2,predictive,11198.841607,14345.394985,14731.874883,29,9,0.001388,152.53,+0.244,+0.570,+0.671,-1,0,-85.980,51
vtlwavenet2011,flash_crowd,40,2,oracle,11198.060868,14350.988679,14731.874883,29,9,0.001514,147.94,+0.237,+0.609,+0.671,-1,0,-84.700,51
